workerid,correct,condition,gameId,selected,orig_trialNum,orig_repNum,matcher_trialNum,matcher_repNum,target,original_pct_correct,message_history,target_history,message
4969a,TRUE,random,x8BXJBHh3RxchPoHv,D,37,3,54,4,D,1,"[[{""role"":""describer"",""text"":""blocky"",""message_number"":1}],[{""role"":""describer"",""text"":""facing to the right"",""message_number"":1},{""role"":""describer"",""text"":""knees seem to be bent"",""message_number"":2},{""role"":""describer"",""text"":""but not kneeling all the way down"",""message_number"":3},{""role"":""describer"",""text"":""could be holding a book or pointing to the right"",""message_number"":4},{""role"":""matcher"",""text"":""holding a tray"",""message_number"":5},{""role"":""matcher"",""text"":""no feet up behind them"",""message_number"":6},{""role"":""describer"",""text"":""their legs are a kind of zigzag"",""message_number"":7},{""role"":""matcher"",""text"":""back flat"",""message_number"":8},{""role"":""matcher"",""text"":""it's the one crouched down"",""message_number"":9},{""role"":""describer"",""text"":""yeah crouching is a good word"",""message_number"":10},{""role"":""matcher"",""text"":""both arms together pointing right"",""message_number"":11},{""role"":""matcher"",""text"":""there are two similar ones one has feet up the other not but i get you"",""message_number"":12}],[{""role"":""describer"",""text"":""kneeling with arms on each side"",""message_number"":1},{""role"":""describer"",""text"":""looking down slightly"",""message_number"":2}],[{""role"":""describer"",""text"":""reminds me of a figure skater"",""message_number"":1},{""role"":""describer"",""text"":""one leg raised behind them"",""message_number"":2},{""role"":""describer"",""text"":""they are facing to the left of screen"",""message_number"":3},{""role"":""matcher"",""text"":""both arms forward"",""message_number"":4},{""role"":""describer"",""text"":""both arms stretched to the left"",""message_number"":5}],[{""role"":""describer"",""text"":""baby swaddled"",""message_number"":1}],[{""role"":""describer"",""text"":""almost like a swaddled baby"",""message_number"":1},{""role"":""describer"",""text"":""slight protrusion of a foot on the right"",""message_number"":2},{""role"":""matcher"",""text"":""facing right"",""message_number"":3},{""role"":""describer"",""text"":""no arms visible"",""message_number"":4},{""role"":""matcher"",""text"":""otherwise kneeling without arms or legs"",""message_number"":5}],[{""role"":""describer"",""text"":""crouching"",""message_number"":1}],[{""role"":""describer"",""text"":""dangling"",""message_number"":1}]]","[""J"",""L"",""B"",""I"",""H"",""H"",""L"",""A""]","[{""role"":""describer"",""text"":""sermon"",""message_number"":1}]"
4969a,TRUE,random,x8BXJBHh3RxchPoHv,E,38,3,55,4,E,1,"[[{""role"":""describer"",""text"":""blocky"",""message_number"":1}],[{""role"":""describer"",""text"":""facing to the right"",""message_number"":1},{""role"":""describer"",""text"":""knees seem to be bent"",""message_number"":2},{""role"":""describer"",""text"":""but not kneeling all the way down"",""message_number"":3},{""role"":""describer"",""text"":""could be holding a book or pointing to the right"",""message_number"":4},{""role"":""matcher"",""text"":""holding a tray"",""message_number"":5},{""role"":""matcher"",""text"":""no feet up behind them"",""message_number"":6},{""role"":""describer"",""text"":""their legs are a kind of zigzag"",""message_number"":7},{""role"":""matcher"",""text"":""back flat"",""message_number"":8},{""role"":""matcher"",""text"":""it's the one crouched down"",""message_number"":9},{""role"":""describer"",""text"":""yeah crouching is a good word"",""message_number"":10},{""role"":""matcher"",""text"":""both arms together pointing right"",""message_number"":11},{""role"":""matcher"",""text"":""there are two similar ones one has feet up the other not but i get you"",""message_number"":12}],[{""role"":""describer"",""text"":""kneeling with arms on each side"",""message_number"":1},{""role"":""describer"",""text"":""looking down slightly"",""message_number"":2}],[{""role"":""describer"",""text"":""reminds me of a figure skater"",""message_number"":1},{""role"":""describer"",""text"":""one leg raised behind them"",""message_number"":2},{""role"":""describer"",""text"":""they are facing to the left of screen"",""message_number"":3},{""role"":""matcher"",""text"":""both arms forward"",""message_number"":4},{""role"":""describer"",""text"":""both arms stretched to the left"",""message_number"":5}],[{""role"":""describer"",""text"":""baby swaddled"",""message_number"":1}],[{""role"":""describer"",""text"":""almost like a swaddled baby"",""message_number"":1},{""role"":""describer"",""text"":""slight protrusion of a foot on the right"",""message_number"":2},{""role"":""matcher"",""text"":""facing right"",""message_number"":3},{""role"":""describer"",""text"":""no arms visible"",""message_number"":4},{""role"":""matcher"",""text"":""otherwise kneeling without arms or legs"",""message_number"":5}],[{""role"":""describer"",""text"":""crouching"",""message_number"":1}],[{""role"":""describer"",""text"":""dangling"",""message_number"":1}],[{""role"":""describer"",""text"":""sermon"",""message_number"":1}]]","[""J"",""L"",""B"",""I"",""H"",""H"",""L"",""A"",""D""]","[{""role"":""describer"",""text"":""bunny rabbit"",""message_number"":1}]"
4969a,TRUE,random,rSMFkjhskBteiyQMB,H,64,5,56,4,H,1,"[[{""role"":""describer"",""text"":""looks like a dog, at the top there's a square at the left and a triangle on the right they are connected to another triangle"",""message_number"":1},{""role"":""describer"",""text"":""the 3 shapes are connected to a rectangle, connecting to the triangle and a parallelogram"",""message_number"":2}],[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""person trying to hug"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]]","[""G"",""E"",""C"",""E""]","[{""role"":""describer"",""text"":""iBaby"",""message_number"":1}]"
4969a,FALSE,random,BTbGhXZvjdSFubTBg,C,42,3,57,4,A,1,"[[{""role"":""describer"",""text"":""s shape guy"",""message_number"":1}],[{""role"":""describer"",""text"":""kneeling head forward feet showing"",""message_number"":1},{""role"":""describer"",""text"":""praying"",""message_number"":2},{""role"":""matcher"",""text"":""Bent knees"",""message_number"":3},{""role"":""matcher"",""text"":""Is he puking out a triangle"",""message_number"":4},{""role"":""describer"",""text"":""triangle"",""message_number"":5},{""role"":""matcher"",""text"":""To me that looks like someone in a kimono going \""SAFE\"" like at a baseball game"",""message_number"":6},{""role"":""matcher"",""text"":""i can see that lol"",""message_number"":7}],[{""role"":""describer"",""text"":""a person standing holding out their hands,"",""message_number"":1},{""role"":""matcher"",""text"":""Both feet on the ground"",""message_number"":2},{""role"":""matcher"",""text"":""Inverted top hat in hands"",""message_number"":3},{""role"":""matcher"",""text"":""Are they side on"",""message_number"":4},{""role"":""matcher"",""text"":""Wait, holding OUT their hands, or holding UP their hands"",""message_number"":5},{""role"":""describer"",""text"":""yes inverted top hat"",""message_number"":6},{""role"":""matcher"",""text"":""lol top hat"",""message_number"":7}],[{""role"":""describer"",""text"":""kneeling with feet up and arms out"",""message_number"":1},{""role"":""describer"",""text"":""head up"",""message_number"":2},{""role"":""matcher"",""text"":""beggar"",""message_number"":3},{""role"":""matcher"",""text"":""Triangle arms"",""message_number"":4},{""role"":""matcher"",""text"":""Looks like he has a hoodie"",""message_number"":5},{""role"":""matcher"",""text"":""Looks like a monk beggar :P"",""message_number"":6}]]","[""L"",""B"",""D"",""K""]","[{""role"":""describer"",""text"":""zombie"",""message_number"":1}]"
4969a,TRUE,random,LzNv7CD7gRuxpk7cQ,I,13,1,58,4,I,1,"[[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}],[{""role"":""describer"",""text"":""right angle triangle in the bottom left corner"",""message_number"":1},{""role"":""describer"",""text"":""triangled shaped cutout on the right"",""message_number"":2},{""role"":""describer"",""text"":""like a man sat on a chair"",""message_number"":3}],[{""role"":""describer"",""text"":""ghost"",""message_number"":1}],[{""role"":""describer"",""text"":""the candle"",""message_number"":1}],[{""role"":""describer"",""text"":""book reader facing left"",""message_number"":1}]]","[""I"",""K"",""C"",""J"",""D""]","[{""role"":""describer"",""text"":""Like an ice skater"",""message_number"":1}]"
4969a,TRUE,random,22dyGMRgestp8u5Lc,B,56,4,59,4,B,1,"[[{""role"":""describer"",""text"":""half a pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""baby looking up, bow in back of head"",""message_number"":1}],[{""role"":""describer"",""text"":""starting to stand with Bible facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""falling backward (sorry) facing left with arms up one leg out"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]]","[""J"",""B"",""L"",""A"",""E""]","[{""role"":""describer"",""text"":""baby left bow in hair arms out"",""message_number"":1}]"
4969a,TRUE,random,x8BXJBHh3RxchPoHv,C,14,1,60,5,C,1,"[[{""role"":""describer"",""text"":""blocky"",""message_number"":1}],[{""role"":""describer"",""text"":""facing to the right"",""message_number"":1},{""role"":""describer"",""text"":""knees seem to be bent"",""message_number"":2},{""role"":""describer"",""text"":""but not kneeling all the way down"",""message_number"":3},{""role"":""describer"",""text"":""could be holding a book or pointing to the right"",""message_number"":4},{""role"":""matcher"",""text"":""holding a tray"",""message_number"":5},{""role"":""matcher"",""text"":""no feet up behind them"",""message_number"":6},{""role"":""describer"",""text"":""their legs are a kind of zigzag"",""message_number"":7},{""role"":""matcher"",""text"":""back flat"",""message_number"":8},{""role"":""matcher"",""text"":""it's the one crouched down"",""message_number"":9},{""role"":""describer"",""text"":""yeah crouching is a good word"",""message_number"":10},{""role"":""matcher"",""text"":""both arms together pointing right"",""message_number"":11},{""role"":""matcher"",""text"":""there are two similar ones one has feet up the other not but i get you"",""message_number"":12}],[{""role"":""describer"",""text"":""kneeling with arms on each side"",""message_number"":1},{""role"":""describer"",""text"":""looking down slightly"",""message_number"":2}],[{""role"":""describer"",""text"":""reminds me of a figure skater"",""message_number"":1},{""role"":""describer"",""text"":""one leg raised behind them"",""message_number"":2},{""role"":""describer"",""text"":""they are facing to the left of screen"",""message_number"":3},{""role"":""matcher"",""text"":""both arms forward"",""message_number"":4},{""role"":""describer"",""text"":""both arms stretched to the left"",""message_number"":5}],[{""role"":""describer"",""text"":""baby swaddled"",""message_number"":1}],[{""role"":""describer"",""text"":""almost like a swaddled baby"",""message_number"":1},{""role"":""describer"",""text"":""slight protrusion of a foot on the right"",""message_number"":2},{""role"":""matcher"",""text"":""facing right"",""message_number"":3},{""role"":""describer"",""text"":""no arms visible"",""message_number"":4},{""role"":""matcher"",""text"":""otherwise kneeling without arms or legs"",""message_number"":5}],[{""role"":""describer"",""text"":""crouching"",""message_number"":1}],[{""role"":""describer"",""text"":""dangling"",""message_number"":1}],[{""role"":""describer"",""text"":""sermon"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny rabbit"",""message_number"":1}]]","[""J"",""L"",""B"",""I"",""H"",""H"",""L"",""A"",""D"",""E""]","[{""role"":""describer"",""text"":""the ghost looking figure leaning to the left"",""message_number"":1}]"
4969a,TRUE,random,22dyGMRgestp8u5Lc,K,59,4,61,5,K,1,"[[{""role"":""describer"",""text"":""half a pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""baby looking up, bow in back of head"",""message_number"":1}],[{""role"":""describer"",""text"":""starting to stand with Bible facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""falling backward (sorry) facing left with arms up one leg out"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""baby left bow in hair arms out"",""message_number"":1}]]","[""J"",""B"",""L"",""A"",""E"",""B""]","[{""role"":""describer"",""text"":""kneeling with Bible facing right"",""message_number"":1}]"
4969a,TRUE,random,MDLyuv29jevaGLSeT,J,2,0,62,5,J,0.6,"[[{""role"":""describer"",""text"":""Praying on knees facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""lying down head leaning to the left"",""message_number"":1}],[{""role"":""describer"",""text"":""This person seems to be sitting down with their feet extended to the left behind them They have two medium size triangles that appear to make up their arms"",""message_number"":1}],[{""role"":""describer"",""text"":""ice skater facing left, one leg extended"",""message_number"":1}],[{""role"":""describer"",""text"":""arms up in the air"",""message_number"":1}]]","[""K"",""G"",""B"",""I"",""C""]","[{""role"":""describer"",""text"":""On the left hand side, this person is a straight line all the way down to the bottom They have a diamond for the head"",""message_number"":1}]"
4969a,TRUE,random,MEJ8y7jRW4947MPrH,F,29,2,63,5,F,1,"[[{""role"":""describer"",""text"":""legs dragging behind them"",""message_number"":1},{""role"":""describer"",""text"":""both arms to the right"",""message_number"":2},{""role"":""matcher"",""text"":""dancer girl"",""message_number"":3},{""role"":""matcher"",""text"":""dancer"",""message_number"":4},{""role"":""describer"",""text"":""dancer"",""message_number"":5},{""role"":""describer"",""text"":""head sticking backwards to the left"",""message_number"":6},{""role"":""matcher"",""text"":""head to left"",""message_number"":7}],[{""role"":""describer"",""text"":""bag"",""message_number"":1},{""role"":""describer"",""text"":""sack guy"",""message_number"":2}],[{""role"":""describer"",""text"":""man kneeling down facing to the right arms also to the right"",""message_number"":1},{""role"":""describer"",""text"":""but feet legs are flat to the ground"",""message_number"":2},{""role"":""matcher"",""text"":""knees bent crouched over"",""message_number"":3},{""role"":""matcher"",""text"":""triangle arms hands"",""message_number"":4},{""role"":""describer"",""text"":""knees bent facing right"",""message_number"":5},{""role"":""matcher"",""text"":""holding out something in arms"",""message_number"":6},{""role"":""describer"",""text"":""he might be holding something or just pointing sharply"",""message_number"":7},{""role"":""matcher"",""text"":""feet pointing up on left"",""message_number"":8},{""role"":""describer"",""text"":""triangle arm with the flat surface facing the ceiling"",""message_number"":9},{""role"":""describer"",""text"":""no not pointing up"",""message_number"":10},{""role"":""describer"",""text"":""but it looks very close to that one"",""message_number"":11}],[{""role"":""describer"",""text"":""block guy arm and leg to the right diamond head"",""message_number"":1},{""role"":""describer"",""text"":""left side straight line"",""message_number"":2},{""role"":""matcher"",""text"":""gets wider as it goes up"",""message_number"":3}],[{""role"":""describer"",""text"":""block man"",""message_number"":1}],[{""role"":""describer"",""text"":""priest"",""message_number"":1}]]","[""G"",""H"",""L"",""J"",""J"",""D""]","[{""role"":""describer"",""text"":""sleeping guy sitting to the left no arms knees up"",""message_number"":1},{""role"":""matcher"",""text"":""wall guy"",""message_number"":2},{""role"":""matcher"",""text"":""wall guy"",""message_number"":3}]"
